A,C,X,Y,Z
44.62395543175487,89.24791086350974,0.0002879544381100274,0.2774688399069021,-0.21846028657171246
45.12534818941505,90.2506963788301,0.00028797649097966893,0.2799126847936009,-0.22090124097442754
45.62674094707521,91.25348189415043,0.0002879103340589495,0.28235798615804697,-0.22334097503809858
46.12813370473538,92.25626740947077,0.00028775598761310306,0.2848051419263413,-0.22577991062357228
46.62952646239554,93.25905292479108,0.00028751349891820155,0.28725453370276455,-0.22821848480393214
47.13091922005571,94.26183844011142,0.0002871829422534944,0.28970652634865246,-0.23065714940139515
47.63231197771587,95.26462395543174,0.00028676441886688053,0.2921614675734361,-0.23309637051235654
48.13370473537605,96.2674094707521,0.00028625805696336215,0.29461968753926726,-0.23553662802203235
48.63509749303622,97.27019498607244,0.00028566401163843125,0.2970814984782919,-0.23797841510796047
49.136490250696376,98.27298050139275,0.000284982464854977,0.2995471943241057,-0.2404222377338101
49.637883008356546,99.27576601671309,0.0002842136253775607,0.30201705035663906,-0.24286861413307292
50.13927576601671,100.27855153203342,0.00028335772871201925,0.3044913228613382,-0.24531807428294883
50.64066852367687,101.28133704735374,0.00028241503702730597,0.3069702488023438,-0.24777115936979044
51.14206128133704,102.28412256267409,0.0002813858390737778,0.30945404551063405,-0.25022842124519684
51.64345403899721,103.28690807799443,0.0002802704501050357,0.3119429103867759,-0.25269042187403556
52.144846796657376,104.28969359331475,0.0002790692117784488,0.31443702061848455,-0.25515773277422227
52.64623955431755,105.2924791086351,0.0002777824920414673,0.3169365329139566,-0.2576309344496508
53.14763231197771,106.29526462395542,0.0002764106850250414,0.3194415832498265,-0.26011061581490935
53.64902506963788,107.29805013927576,0.0002749542109299341,0.3219522866353657,-0.26259737361402813
54.15041782729805,108.3008356545961,0.00027341351588461293,0.32446873689222855,-0.26509181183283204
54.65181058495821,109.30362116991643,0.0002717890718173521,0.32699100644992996,-0.26759454110478487
55.15320334261838,110.30640668523677,0.0002700813763141241,0.3295191461578497,-0.2701061781120586
55.65459610027855,111.3091922005571,0.0002682909524622801,0.33205318511279813,-0.27262734498128793
56.155988857938716,112.31197771587743,0.00026641834867291436,0.3345931305036487,-0.2751586686742087
56.65738161559889,113.31476323119777,0.00026446413853875583,0.3371389674720007,-0.2777007803749143
57.15877437325905,114.3175487465181,0.0002624289206778485,0.33969065898941153,-0.2802543148728489
57.66016713091923,115.32033426183845,0.00026031331846354533,0.3422481457514266,-0.2828199099423898
58.16155988857939,116.32311977715878,0.000258117979939243,0.34481134608846276,-0.2853982057197868
58.662952646239546,117.32590529247909,0.00025584357754837583,0.3473801558931484,-0.28798984407765715
59.16434540389972,118.32869080779945,0.0002534908079780962,0.3499544485650148,-0.2905954679973206
59.66573816155989,119.33147632311977,0.00025106039188926843,0.35253407497161504,-0.29321572093968484
60.16713091922006,120.33426183844011,0.0002485530737459385,0.3551188634270659,-0.2958512462149656
60.66852367688021,121.33704735376043,0.0002459696215595386,0.35770861968727274,-0.29850268635186694
61.16991643454039,122.33983286908078,0.0002433108266615136,0.36030312696229316,-0.3011706824662781
61.67130919220055,123.3426183844011,0.0002405775034759472,0.3629021459456254,-0.30385587363073796
62.17270194986073,124.34540389972146,0.00023777048922113408,0.36550541486059274,-0.30655889624381416
62.674094707520894,125.34818941504179,0.00023489064373904966,0.36811264952356737,-0.3092803834014717
63.175487465181064,126.35097493036213,0.00023193884914007867,0.37072354342426195,-0.31202096426952153
63.67688022284122,127.35376044568244,0.0002289160095756415,0.3733377678227896,-0.3147812634579452
64.17827298050139,128.35654596100278,0.00022582305098239885,0.375954971863635,-0.3175619003984025
64.67966573816156,129.35933147632312,0.00022266092076961286,0.3785747827063233,-0.3203634887236433
65.18105849582174,130.3621169916435,0.0002194305874922975,0.3811968056728148,-0.3231866356516946
65.68245125348189,131.36490250696377,0.00021613304065226657,0.3838206244114559,-0.3260319413719799
66.18384401114206,132.3676880222841,0.00021276929032865155,0.3864458010774854,-0.32889999843777673
66.68523676880223,133.37047353760445,0.0002093403668652627,0.3890718765297265,-0.3317913911615733
67.1866295264624,134.3732590529248,0.0002058473205579503,0.391698370543736,-0.33470669501647876
67.68802228412255,135.3760445682451,0.00020229122134196587,0.39432478204087573,-0.33764647604303377
68.18941504178272,136.37883008356545,0.00019867315853616674,0.39695058933343574,-0.34061129026196113
68.6908077994429,137.3816155988858,0.00019499424033142532,0.39957525038544617,-0.3436016830929418
69.19220055710306,138.38440111420613,0.00019125559364852052,0.40219820308929854,-0.34661818878088013
69.69359331476323,139.38718662952647,0.0001874583636549687,0.40481886555745206,-0.3496613298286064
70.19498607242339,140.38997214484678,0.00018360371348080662,0.4074366364298285,-0.35273161643787887
70.69637883008356,141.39275766016712,0.0001796928238206874,0.41005089519576643,-0.35582954595793126
71.19777158774373,142.39554317548746,0.00017572689264966357,0.41266100253120896,-0.3589556023425473
71.69916434540391,143.39832869080783,0.00017170713474001786,0.4152663006501669,-0.36211025561618726
72.20055710306406,144.4011142061281,0.00016763478140546795,0.41786611367075466,-0.36529396134883996
72.70194986072423,145.40389972144845,0.0001635110800179973,0.4204597479951673,-0.3685071601408083
73.2033426183844,146.4066852367688,0.00015933729372363814,0.4230464927037296,-0.37175027711730024
73.70473537604457,147.40947075208913,0.00015511470095930235,0.42562561996223636,-0.37502372143322305
74.20612813370474,148.41225626740948,0.00015084459519698612,0.4281963854428845,-0.378327885788849
74.7075208913649,149.4150417827298,0.00014652828437533572,0.4307580287581132,-0.3816631459562103
75.20891364902506,150.41782729805013,0.00014216709058700872,0.4333097739071903,-0.38502986031706143
75.71030640668523,151.42061281337047,0.00013776234976603519,0.4358508297351982,-0.3884283694123667
76.2116991643454,152.4233983286908,0.0001333154110909618,0.4383803904042658,-0.39185899550388115
76.71309192200557,153.42618384401115,0.0001288276367290564,0.4408976358764818,-0.39532204214805233
77.21448467966573,154.42896935933146,0.0001243004012678739,0.44340173240836833,-0.3988177937823849
77.7158774373259,155.4317548746518,0.00011973509148788253,0.445891833056443,-0.40234651532506405
78.21727019498607,156.43454038997214,0.00011513310579402969,0.4483670781936482,-0.4059084517874112
78.71866295264624,157.43732590529248,0.00011049585376099458,0.4508265960361584,-0.40950382790015283
79.22005571030641,158.44011142061282,0.00010582475587739282,0.45326950318034065,-0.41313284775330317
79.72144846796657,159.44289693593313,0.00010112124289207713,0.455694905149409,-0.4167956944501867
